# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun 24 01:32:12 2021
#
# COLUMN plntname:       Planet Name
# COLUMN centralwavelng: Central Wavelength [microns]
# COLUMN bandwidth:      Band Width [microns]
# COLUMN plntransdep:    Transit Depth [percentage]
# COLUMN plntransdeperr1: Transit Depth Upper Unc. [percentage]
# COLUMN plntransdeperr2: Transit Depth Lower Unc. [percentage]
# COLUMN plntransdeplim: Transit Depth Limit Flag
# COLUMN plnradj:        Planet Radius [Jupiter radii]
# COLUMN plnradjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN plnradjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN plnradjlim:     Planet Radius Limit Flag
# COLUMN plnratror:      Ratio of Planet to Stellar Radius
# COLUMN plnratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN plnratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN plnratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN plntranmid:     Transit Mid-Point [BJD]
# COLUMN plntranmiderr1: Transit Mid-Point Upper Unc. [BJD]
# COLUMN plntranmiderr2: Transit Mid-Point Lower Unc. [BJD]
# COLUMN plntranmidlim:  Transit Mid-Point Limit Flag
# COLUMN plntranreflink: Reference
# COLUMN facility:       Facility
# COLUMN instrument:     Instrument
#
plntname,centralwavelng,bandwidth,plntransdep,plntransdeperr1,plntransdeperr2,plntransdeplim,plnradj,plnradjerr1,plnradjerr2,plnradjlim,plnratror,plnratrorerr1,plnratrorerr2,plnratrorlim,plntranmid,plntranmiderr1,plntranmiderr2,plntranmidlim,plntranreflink,facility,instrument
WASP-101 b,1.4575,0.0350,1.165500,0.006700,-0.006700,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...835L..12W/abstract target=ref>Wakeford et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-101 b,1.4925,0.0350,1.193600,0.007200,-0.007200,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...835L..12W/abstract target=ref>Wakeford et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-101 b,1.5275,0.0350,1.185700,0.007100,-0.007100,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...835L..12W/abstract target=ref>Wakeford et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-101 b,1.5625,0.0350,1.157900,0.007100,-0.007100,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...835L..12W/abstract target=ref>Wakeford et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-101 b,1.5975,0.0350,1.167100,0.007700,-0.007700,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...835L..12W/abstract target=ref>Wakeford et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-101 b,1.6325,0.0350,1.170800,0.007700,-0.007700,0,,,,,,,,,,,,,<a refstr=WAKEFORD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...835L..12W/abstract target=ref>Wakeford et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-19 b,0.6617,0.1999,,,,,,,,,0.13900,0.00120,-0.00120,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.5717,0.0199,,,,,,,,,0.14120,0.00130,-0.00130,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.5917,0.0199,,,,,,,,,0.13820,0.00150,-0.00150,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6116,0.0199,,,,,,,,,0.13900,0.00140,-0.00140,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6316,0.0199,,,,,,,,,0.13920,0.00140,-0.00140,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6517,0.0199,,,,,,,,,0.13920,0.00140,-0.00140,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6716,0.0199,,,,,,,,,0.13830,0.00120,-0.00120,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6916,0.0199,,,,,,,,,0.13880,0.00100,-0.00100,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.7117,0.0199,,,,,,,,,0.13920,0.00120,-0.00120,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.7316,0.0199,,,,,,,,,0.14070,0.00110,-0.00110,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.7516,0.0199,,,,,,,,,0.14120,0.00120,-0.00120,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.5641,0.0049,,,,,,,,,0.14220,0.00270,-0.00270,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.5691,0.0049,,,,,,,,,0.14230,0.00230,-0.00230,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.5742,0.0049,,,,,,,,,0.14080,0.00210,-0.00210,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.5792,0.0049,,,,,,,,,0.13800,0.00170,-0.00170,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.5842,0.0049,,,,,,,,,0.13580,0.00170,-0.00170,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.5892,0.0049,,,,,,,,,0.13940,0.00180,-0.00180,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.5942,0.0049,,,,,,,,,0.13590,0.00170,-0.00170,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.5992,0.0049,,,,,,,,,0.13790,0.00190,-0.00190,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6041,0.0049,,,,,,,,,0.13770,0.00260,-0.00260,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6091,0.0049,,,,,,,,,0.13450,0.00200,-0.00200,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6141,0.0049,,,,,,,,,0.14140,0.00220,-0.00220,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6191,0.0049,,,,,,,,,0.13890,0.00170,-0.00170,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6241,0.0049,,,,,,,,,0.13970,0.00150,-0.00150,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6291,0.0049,,,,,,,,,0.13840,0.00160,-0.00160,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6342,0.0049,,,,,,,,,0.13780,0.00250,-0.00250,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6392,0.0049,,,,,,,,,0.13930,0.00150,-0.00150,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6442,0.0049,,,,,,,,,0.14010,0.00180,-0.00180,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6492,0.0049,,,,,,,,,0.13810,0.00190,-0.00190,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6542,0.0049,,,,,,,,,0.14020,0.00160,-0.00160,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6592,0.0049,,,,,,,,,0.13790,0.00210,-0.00210,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6641,0.0049,,,,,,,,,0.13910,0.00180,-0.00180,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6691,0.0049,,,,,,,,,0.13640,0.00160,-0.00160,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6741,0.0049,,,,,,,,,0.13860,0.00160,-0.00160,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6791,0.0049,,,,,,,,,0.13830,0.00150,-0.00150,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6841,0.0049,,,,,,,,,0.13940,0.00180,-0.00180,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6891,0.0049,,,,,,,,,0.13900,0.00140,-0.00140,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6941,0.0049,,,,,,,,,0.13750,0.00170,-0.00170,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6992,0.0049,,,,,,,,,0.13910,0.00170,-0.00170,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.7042,0.0049,,,,,,,,,0.13690,0.00290,-0.00290,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.7092,0.0049,,,,,,,,,0.13920,0.00140,-0.00140,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.7142,0.0049,,,,,,,,,0.13930,0.00240,-0.00240,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.7192,0.0049,,,,,,,,,0.13850,0.00220,-0.00220,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.7242,0.0049,,,,,,,,,0.14040,0.00140,-0.00140,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.7291,0.0049,,,,,,,,,0.14180,0.00160,-0.00160,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.7341,0.0049,,,,,,,,,0.14030,0.00160,-0.00160,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.7391,0.0049,,,,,,,,,0.13820,0.00160,-0.00160,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.7441,0.0049,,,,,,,,,0.14060,0.00170,-0.00170,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.7491,0.0049,,,,,,,,,0.13990,0.00150,-0.00150,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.7541,0.0049,,,,,,,,,0.13940,0.00150,-0.00150,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.7592,0.0049,,,,,,,,,0.14320,0.00180,-0.00180,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.7642,0.0049,,,,,,,,,0.13940,0.00180,-0.00180,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.5767,0.0199,,,,,,,,,0.13950,0.00130,-0.00130,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.5892,0.0049,,,,,,,,,0.13940,0.00180,-0.00180,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6216,0.0599,,,,,,,,,0.13860,0.00120,-0.00120,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.6562,0.0050,,,,,,,,,0.13970,0.00200,-0.00200,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
HAT-P-19 b,0.7127,0.1079,,,,,,,,,0.13910,0.00110,-0.00110,0,,,,,<a refstr=MALLONN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..60M/abstract target=ref>Mallonn et al. 2015</a>,STELLA Robotic Observatory,WiFSIP
WASP-39 b,0.4180,0.0140,,,,,,,,,0.14673,0.00255,-0.00255,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...832..191N/abstract target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
WASP-39 b,0.4330,0.0150,,,,,,,,,0.14578,0.00170,-0.00170,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...832..191N/abstract target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
WASP-39 b,0.4450,0.0100,,,,,,,,,0.14648,0.00139,-0.00139,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...832..191N/abstract target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
WASP-39 b,0.4550,0.0100,,,,,,,,,0.14454,0.00135,-0.00135,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...832..191N/abstract target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
WASP-39 b,0.4650,0.0100,,,,,,,,,0.14554,0.00122,-0.00122,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...832..191N/abstract target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
WASP-39 b,0.4750,0.0100,,,,,,,,,0.14459,0.00089,-0.00089,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...832..191N/abstract target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
HD 189733 b,0.6563,0.6000,1.240000,0.120000,-0.120000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.462.1012B/abstract target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
WASP-39 b,0.4850,0.0100,,,,,,,,,0.14449,0.00106,-0.00106,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...832..191N/abstract target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
HD 189733 b,0.6563,0.7000,1.220000,0.120000,-0.120000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.462.1012B/abstract target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
WASP-39 b,0.4950,0.0100,,,,,,,,,0.14560,0.00111,-0.00111,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...832..191N/abstract target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
HD 189733 b,0.6563,0.8000,1.110000,0.110000,-0.110000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.462.1012B/abstract target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
WASP-39 b,0.5050,0.0100,,,,,,,,,0.14453,0.00109,-0.00109,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...832..191N/abstract target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
HD 189733 b,0.6563,1.0000,1.030000,0.100000,-0.100000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.462.1012B/abstract target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
WASP-39 b,0.5150,0.0100,,,,,,,,,0.14403,0.00096,-0.00096,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...832..191N/abstract target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
HD 189733 b,0.6563,1.3000,0.790000,0.110000,-0.110000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.462.1012B/abstract target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
WASP-39 b,0.5250,0.0100,,,,,,,,,0.14339,0.00198,-0.00198,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...832..191N/abstract target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
HD 189733 b,0.3968,0.3000,2.760000,0.310000,-0.310000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.462.1012B/abstract target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
WASP-39 b,0.5350,0.0100,,,,,,,,,0.14501,0.00099,-0.00099,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...832..191N/abstract target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
HD 189733 b,0.3968,0.4000,2.310000,0.230000,-0.230000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.462.1012B/abstract target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
WASP-39 b,0.5450,0.0100,,,,,,,,,0.14523,0.00112,-0.00112,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...832..191N/abstract target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
HD 189733 b,0.3968,0.4000,2.260000,0.220000,-0.220000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.462.1012B/abstract target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
WASP-39 b,0.5580,0.0150,,,,,,,,,0.14617,0.00096,-0.00096,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...832..191N/abstract target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
HD 189733 b,0.3968,0.6000,1.880000,0.210000,-0.210000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.462.1012B/abstract target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
WASP-39 b,0.5760,0.0220,,,,,,,,,0.14641,0.00067,-0.00067,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...832..191N/abstract target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
